"","var_name","var_desc","var_type","class"
"6539","hi007a_year","Year of benifits of health insurance begin",0,"numeric"
"6540","hi007b_year","Year of benifits of health insurance begin",0,"numeric"
"6541","hi007c_year","Year of benifits of health insurance begin",0,"numeric"
"6542","hi007d_year","Year of benifits of health insurance begin",0,"numeric"
"6543","hi007e_year_1","Year of benifits of health insurance begin",0,"numeric"
"6544","hi007e_year_2","Year of benifits of health insurance begin",0,"numeric"
"6545","hi007e_year_3","Year of benifits of health insurance begin",0,"numeric"
"6546","hi007e_year_4","Year of benifits of health insurance begin",0,"numeric"
"6547","hi007e_year_5","Year of benifits of health insurance begin",0,"numeric"
"6548","hi007e_year_6","Year of benifits of health insurance begin",0,"numeric"
"6549","hi007e_year_7","Year of benifits of health insurance begin",0,"numeric"
"6550","hi007e_year_8","Year of benifits of health insurance begin",0,"numeric"
"6551","hi007e_year_9","Year of benifits of health insurance begin",0,"numeric"
"6552","hi007e_year_11","Year of benifits of health insurance begin",0,"numeric"
"6553","hi007e_year_12","Year of benifits of health insurance begin",0,"numeric"
"6554","hi007e_year_13","Year of benifits of health insurance begin",0,"numeric"
"6555","hi007e_year_14","Year of benifits of health insurance begin",0,"numeric"
"6556","hi007e_year_15","Year of benifits of health insurance begin",0,"numeric"
"6557","hi007e_year_16","Year of benifits of health insurance begin",0,"numeric"
"6558","hi007e_year_17","Year of benifits of health insurance begin",0,"numeric"
"6559","hi007e_year_18","Year of benifits of health insurance begin",0,"numeric"
"6560","hi007e_year_19","Year of benifits of health insurance begin",0,"numeric"
"6561","hi007e_year_20","Year of benifits of health insurance begin",0,"numeric"
"6562","hi007e_year_21","Year of benifits of health insurance begin",0,"numeric"
"6563","hi007e_year_22","Year of benifits of health insurance begin",0,"numeric"
"6564","hi007e_year_23","Year of benifits of health insurance begin",0,"numeric"
"6565","hi007e_year_25","Year of benifits of health insurance begin",0,"numeric"
"6566","hi007f_year","Year of benifits of health insurance begin",0,"numeric"
"6567","hi007g_year","Year of benifits of health insurance begin",0,"numeric"
"6568","hi007h_year","Year of benifits of health insurance begin",0,"numeric"
"6569","hi007i_year","Year of benifits of health insurance begin",0,"numeric"
"6570","hi007j_year","Year of benifits of health insurance begin",0,"numeric"
"6571","hi008a","Amount of last premium paid",0,"numeric"
"6572","hi008b","Amount of last premium paid",0,"numeric"
"6573","hi008c","Amount of last premium paid",0,"numeric"
"6574","hi008d","Amount of last premium paid",0,"numeric"
"6575","hi008e_1","Amount of last premium paid",0,"numeric"
"6576","hi008e_2","Amount of last premium paid",0,"numeric"
"6577","hi008e_3","Amount of last premium paid",0,"numeric"
"6578","hi008e_4","Amount of last premium paid",0,"numeric"
"6579","hi008e_5","Amount of last premium paid",0,"numeric"
"6580","hi008e_6","Amount of last premium paid",0,"numeric"
"6581","hi008e_7","Amount of last premium paid",0,"numeric"
"6582","hi008e_8","Amount of last premium paid",0,"numeric"
"6583","hi008e_9","Amount of last premium paid",0,"numeric"
"6584","hi008e_11","Amount of last premium paid",0,"numeric"
"6585","hi008e_12","Amount of last premium paid",0,"numeric"
"6586","hi008e_13","Amount of last premium paid",0,"numeric"
"6587","hi008e_14","Amount of last premium paid",0,"numeric"
"6588","hi008e_15","Amount of last premium paid",0,"numeric"
"6589","hi008e_16","Amount of last premium paid",0,"numeric"
"6590","hi008e_17","Amount of last premium paid",0,"numeric"
"6591","hi008e_18","Amount of last premium paid",0,"numeric"
"6592","hi008e_19","Amount of last premium paid",0,"numeric"
"6593","hi008e_20","Amount of last premium paid",0,"numeric"
"6594","hi008e_21","Amount of last premium paid",0,"numeric"
"6595","hi008e_22","Amount of last premium paid",0,"numeric"
"6596","hi008e_23","Amount of last premium paid",0,"numeric"
"6597","hi008e_25","Amount of last premium paid",0,"numeric"
"6598","hi008f","Amount of last premium paid",0,"numeric"
"6599","hi008g","Amount of last premium paid",0,"numeric"
"6600","hi008h","Amount of last premium paid",0,"numeric"
"6601","hi008i","Amount of last premium paid",0,"numeric"
"6602","hi008j","Amount of last premium paid",0,"numeric"
"6603","hi009a","Maximum amount of insurance coverage",0,"numeric"
"6604","hi009b","Maximum amount of insurance coverage",0,"numeric"
"6605","hi009c","Maximum amount of insurance coverage",0,"numeric"
"6606","hi009d","Maximum amount of insurance coverage",0,"numeric"
"6607","hi009e_1","Maximum amount of insurance coverage",0,"numeric"
"6608","hi009e_2","Maximum amount of insurance coverage",0,"numeric"
"6609","hi009e_3","Maximum amount of insurance coverage",0,"numeric"
"6610","hi009e_4","Maximum amount of insurance coverage",0,"numeric"
"6611","hi009e_5","Maximum amount of insurance coverage",0,"numeric"
"6612","hi009e_6","Maximum amount of insurance coverage",0,"numeric"
"6613","hi009e_7","Maximum amount of insurance coverage",0,"numeric"
"6614","hi009e_8","Maximum amount of insurance coverage",0,"numeric"
"6615","hi009e_9","Maximum amount of insurance coverage",0,"numeric"
"6616","hi009e_11","Maximum amount of insurance coverage",0,"numeric"
"6617","hi009e_12","Maximum amount of insurance coverage",0,"numeric"
"6618","hi009e_13","Maximum amount of insurance coverage",0,"numeric"
"6619","hi009e_14","Maximum amount of insurance coverage",0,"numeric"
"6620","hi009e_15","Maximum amount of insurance coverage",0,"numeric"
"6621","hi009e_16","Maximum amount of insurance coverage",0,"numeric"
"6622","hi009e_17","Maximum amount of insurance coverage",0,"numeric"
"6623","hi009e_18","Maximum amount of insurance coverage",0,"numeric"
"6624","hi009e_19","Maximum amount of insurance coverage",0,"numeric"
"6625","hi009e_20","Maximum amount of insurance coverage",0,"numeric"
"6626","hi009e_21","Maximum amount of insurance coverage",0,"numeric"
"6627","hi009e_22","Maximum amount of insurance coverage",0,"numeric"
"6628","hi009e_23","Maximum amount of insurance coverage",0,"numeric"
"6629","hi009e_25","Maximum amount of insurance coverage",0,"numeric"
"6630","hi009f","Maximum amount of insurance coverage",0,"numeric"
"6631","hi009g","Maximum amount of insurance coverage",0,"numeric"
"6632","hi009h","Maximum amount of insurance coverage",0,"numeric"
"6633","hi009i","Maximum amount of insurance coverage",0,"numeric"
"6634","hi009j","Maximum amount of insurance coverage",0,"numeric"
"6635","hi009a_unit","per person or per family insurance coverage ",0,"numeric"
"6636","hi009b_unit","per person or per family insurance coverage ",0,"numeric"
"6637","hi009c_unit","per person or per family insurance coverage ",0,"numeric"
"6638","hi009d_unit","per person or per family insurance coverage ",0,"numeric"
"6639","hi009e_unit_1","per person or per family insurance coverage ",0,"numeric"
"6640","hi009e_unit_2","per person or per family insurance coverage ",0,"numeric"
"6641","hi009e_unit_3","per person or per family insurance coverage ",0,"numeric"
"6642","hi009e_unit_4","per person or per family insurance coverage ",0,"numeric"
"6643","hi009e_unit_5","per person or per family insurance coverage ",0,"numeric"
"6644","hi009e_unit_6","per person or per family insurance coverage ",0,"numeric"
"6645","hi009e_unit_7","per person or per family insurance coverage ",0,"numeric"
"6646","hi009e_unit_8","per person or per family insurance coverage ",0,"numeric"
"6647","hi009e_unit_9","per person or per family insurance coverage ",0,"numeric"
"6648","hi009e_unit_11","per person or per family insurance coverage ",0,"numeric"
"6649","hi009e_unit_12","per person or per family insurance coverage ",0,"numeric"
"6650","hi009e_unit_13","per person or per family insurance coverage ",0,"numeric"
"6651","hi009e_unit_14","per person or per family insurance coverage ",0,"numeric"
"6652","hi009e_unit_15","per person or per family insurance coverage ",0,"numeric"
"6653","hi009e_unit_16","per person or per family insurance coverage ",0,"numeric"
"6654","hi009e_unit_17","per person or per family insurance coverage ",0,"numeric"
"6655","hi009e_unit_18","per person or per family insurance coverage ",0,"numeric"
"6656","hi009e_unit_19","per person or per family insurance coverage ",0,"numeric"
"6657","hi009e_unit_20","per person or per family insurance coverage ",0,"numeric"
"6658","hi009e_unit_21","per person or per family insurance coverage ",0,"numeric"
"6659","hi009e_unit_22","per person or per family insurance coverage ",0,"numeric"
"6660","hi009e_unit_23","per person or per family insurance coverage ",0,"numeric"
"6661","hi009e_unit_25","per person or per family insurance coverage ",0,"numeric"
"6662","hi009f_unit","per person or per family insurance coverage ",0,"numeric"
"6663","hi009g_unit","per person or per family insurance coverage ",0,"numeric"
"6664","hi009h_unit","per person or per family insurance coverage ",0,"numeric"
"6665","hi009i_unit","per person or per family insurance coverage ",0,"numeric"
"6666","hi009j_unit","per person or per family insurance coverage ",0,"numeric"
"6667","hi010","Main reason for not having health insurance",0,"numeric"
"6668","hi010_other","Main reason for not having health insurance - other",1,"character"
"6669","hi011","Respondent of the interview",0,"numeric"
"6670","hi012","Assistance received in answering HI section",0,"numeric"
"6671","hi002r","HH Member have health insurance",0,"numeric"
"6672","hi002d_othercentral","Other central government health insurance scheme",1,"character"
"6673","hi002f_community_cooperative","Community/ cooperative health insurance scheme",1,"character"
"6674","hi002j_other","Other health insurance scheme",1,"character"
"6675","hi002i_commercial","Privately purchased commercial health insurance scheme",1,"character"
"6676","hi002e_otherstatespecific","Other state government health insurance scheme",1,"character"
"6677","hi002e_statespecific36","Availing state specific scheme-36",0,"numeric"
"6678","hi002e_statespecific37","Availing state specific scheme-37",0,"numeric"
"6679","hi002e_statespecific38","Availing state specific scheme-38",0,"numeric"
"6680","hi002e_statespecific39","Availing state specific scheme-39",0,"numeric"
"6681","hi002e_statespecific40","Availing state specific scheme-40",0,"numeric"
"6682","hi002e_statespecific41","Availing state specific scheme-41",0,"numeric"
"6683","hi002e_statespecific42","Availing state specific scheme-42",0,"numeric"
"6684","hi002e_statespecific43","Availing state specific scheme-43",0,"numeric"
"6685","hi002e_statespecific44","Availing state specific scheme-44",0,"numeric"
"6686","hi003e_24","Name of policy holder(hhmemberid)",0,"numeric"
"6687","hi003e_26","Name of policy holder(hhmemberid)",0,"numeric"
"6688","hi003e_29","Name of policy holder(hhmemberid)",0,"numeric"
"6689","hi003e_30","Name of policy holder(hhmemberid)",0,"numeric"
"6690","hi003e_31","Name of policy holder(hhmemberid)",0,"numeric"
"6691","hi003e_32","Name of policy holder(hhmemberid)",0,"numeric"
"6692","hi003e_36","Name of policy holder(hhmemberid)",0,"numeric"
"6693","hi003e_37","Name of policy holder(hhmemberid)",0,"numeric"
"6694","hi003e_38","Name of policy holder(hhmemberid)",0,"numeric"
"6695","hi003e_39","Name of policy holder(hhmemberid)",0,"numeric"
"6696","hi003e_40","Name of policy holder(hhmemberid)",0,"numeric"
"6697","hi003e_41","Name of policy holder(hhmemberid)",0,"numeric"
"6698","hi003e_42","Name of policy holder(hhmemberid)",0,"numeric"
"6699","hi003e_43","Name of policy holder(hhmemberid)",0,"numeric"
"6700","hi003e_44","Name of policy holder(hhmemberid)",0,"numeric"
"6701","hi004e_24","Other household member covered in the policy",1,"character"
"6702","hi004e_24_s0","No other household member covered in the policy",0,"numeric"
"6703","hi004e_24_s1","Other household member covered in the policy, hhmember-1",0,"numeric"
"6704","hi004e_24_s2","Other household member covered in the policy, hhmember-2",0,"numeric"
"6705","hi004e_24_s3","Other household member covered in the policy, hhmember-3",0,"numeric"
"6706","hi004e_24_s4","Other household member covered in the policy, hhmember-4",0,"numeric"
"6707","hi004e_24_s5","Other household member covered in the policy, hhmember-5",0,"numeric"
"6708","hi004e_24_s6","Other household member covered in the policy, hhmember-6",0,"numeric"
"6709","hi004e_24_s7","Other household member covered in the policy, hhmember-7",0,"numeric"
"6710","hi004e_24_s8","Other household member covered in the policy, hhmember-8",0,"numeric"
"6711","hi004e_24_s9","Other household member covered in the policy, hhmember-9",0,"numeric"
"6712","hi004e_24_s10","Other household member covered in the policy, hhmember-10",0,"numeric"
"6713","hi004e_24_s11","Other household member covered in the policy, hhmember-11",0,"numeric"
"6714","hi004e_24_s12","Other household member covered in the policy, hhmember-12",0,"numeric"
"6715","hi004e_24_s13","Other household member covered in the policy, hhmember-13",0,"numeric"
"6716","hi004e_24_s14","Other household member covered in the policy, hhmember-14",0,"numeric"
"6717","hi004e_24_s15","Other household member covered in the policy, hhmember-15",0,"numeric"
"6718","hi004e_24_s16","Other household member covered in the policy, hhmember-16",0,"numeric"
"6719","hi004e_24_s17","Other household member covered in the policy, hhmember-17",0,"numeric"
"6720","hi004e_24_s18","Other household member covered in the policy, hhmember-18",0,"numeric"
"6721","hi004e_24_s19","Other household member covered in the policy, hhmember-19",0,"numeric"
"6722","hi004e_24_s20","Other household member covered in the policy, hhmember-20",0,"numeric"
"6723","hi004e_24_s21","Other household member covered in the policy, hhmember-21",0,"numeric"
"6724","hi004e_24_s22","Other household member covered in the policy, hhmember-22",0,"numeric"
"6725","hi004e_24_s23","Other household member covered in the policy, hhmember-23",0,"numeric"
"6726","hi004e_24_s24","Other household member covered in the policy, hhmember-24",0,"numeric"
"6727","hi004e_24_s25","Other household member covered in the policy, hhmember-25",0,"numeric"
"6728","hi004e_24_s26","Other household member covered in the policy, hhmember-26",0,"numeric"
"6729","hi004e_24_s27","Other household member covered in the policy, hhmember-27",0,"numeric"
"6730","hi004e_24_s28","Other household member covered in the policy, hhmember-28",0,"numeric"
"6731","hi004e_24_s29","Other household member covered in the policy, hhmember-29",0,"numeric"
"6732","hi004e_24_s30","Other household member covered in the policy, hhmember-30",0,"numeric"
"6733","hi004e_24_s31","Other household member covered in the policy, hhmember-31",0,"numeric"
"6734","hi004e_24_s32","Other household member covered in the policy, hhmember-32",0,"numeric"
"6735","hi004e_24_s33","Other household member covered in the policy, hhmember-33",0,"numeric"
"6736","hi004e_24_s34","Other household member covered in the policy, hhmember-34",0,"numeric"
"6737","hi004e_24_s35","Other household member covered in the policy, hhmember-35",0,"numeric"
"6738","hi004e_24_s36","Other household member covered in the policy, hhmember-36",0,"numeric"
"6739","hi004e_24_s37","Other household member covered in the policy, hhmember-37",0,"numeric"
"6740","hi004e_24_s38","Other household member covered in the policy, hhmember-38",0,"numeric"
"6741","hi004e_24_s39","Other household member covered in the policy, hhmember-39",0,"numeric"
"6742","hi004e_24_s40","Other household member covered in the policy, hhmember-40",0,"numeric"
"6743","hi004e_24_s99","Non household members covered in the policy-99",0,"numeric"
"6744","hi004e_26","Other household member covered in the policy",1,"character"
