"","var_name","var_desc","var_type","class","var_labels","var_levels"
"1996","cv031_11","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","1 Yes",1
"1997","cv031_11","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","2 No",2
"1998","cv031_11","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","3 No, but has applied for it",3
"1999","cv031_12","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","1 Yes",1
"2000","cv031_12","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","2 No",2
"2001","cv031_12","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","3 No, but has applied for it",3
"2002","cv031_13","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","1 Yes",1
"2003","cv031_13","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","2 No",2
"2004","cv031_13","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","3 No, but has applied for it",3
"2005","cv031_14","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","1 Yes",1
"2006","cv031_14","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","2 No",2
"2007","cv031_14","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","3 No, but has applied for it",3
"2008","cv031_15","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","1 Yes",1
"2009","cv031_15","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","2 No",2
"2010","cv031_15","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","3 No, but has applied for it",3
"2011","cv031_16","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","1 Yes",1
"2012","cv031_16","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","2 No",2
"2013","cv031_16","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","3 No, but has applied for it",3
"2014","cv031_17","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","1 Yes",1
"2015","cv031_17","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","2 No",2
"2016","cv031_17","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","3 No, but has applied for it",3
"2017","cv031_18","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","1 Yes",1
"2018","cv031_18","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","2 No",2
"2019","cv031_18","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","3 No, but has applied for it",3
"2020","cv031_19","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","1 Yes",1
"2021","cv031_19","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","2 No",2
"2022","cv031_19","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","3 No, but has applied for it",3
"2023","cv031_20","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","1 Yes",1
"2024","cv031_20","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","2 No",2
"2025","cv031_20","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","3 No, but has applied for it",3
"2026","cv031_21","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","1 Yes",1
"2027","cv031_21","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","2 No",2
"2028","cv031_21","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","3 No, but has applied for it",3
"2029","cv031_22","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","1 Yes",1
"2030","cv031_22","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","2 No",2
"2031","cv031_22","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","3 No, but has applied for it",3
"2032","cv031_23","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","1 Yes",1
"2033","cv031_23","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","2 No",2
"2034","cv031_23","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","3 No, but has applied for it",3
"2035","cv031_24","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","1 Yes",1
"2036","cv031_24","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","2 No",2
"2037","cv031_24","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","3 No, but has applied for it",3
"2038","cv031_25","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","1 Yes",1
"2039","cv031_25","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","2 No",2
"2040","cv031_25","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","3 No, but has applied for it",3
"2041","cv031_26","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","1 Yes",1
"2042","cv031_26","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","2 No",2
"2043","cv031_26","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","3 No, but has applied for it",3
"2044","cv031_27","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","1 Yes",1
"2045","cv031_27","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","2 No",2
"2046","cv031_27","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","3 No, but has applied for it",3
"2047","cv031_28","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","1 Yes",1
"2048","cv031_28","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","2 No",2
"2049","cv031_28","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","3 No, but has applied for it",3
"2050","cv031_29","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","1 Yes",1
"2051","cv031_29","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","2 No",2
"2052","cv031_29","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","3 No, but has applied for it",3
"2053","cv031_31","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","1 Yes",1
"2054","cv031_31","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","2 No",2
"2055","cv031_31","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","3 No, but has applied for it",3
"2056","cv031_30","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","1 Yes",1
"2057","cv031_30","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","2 No",2
"2058","cv031_30","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","3 No, but has applied for it",3
"2059","cv031_32","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","1 Yes",1
"2060","cv031_32","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","2 No",2
"2061","cv031_32","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","3 No, but has applied for it",3
"2062","cv031_33","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","1 Yes",1
"2063","cv031_33","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","2 No",2
"2064","cv031_33","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","3 No, but has applied for it",3
"2065","cv031_34","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","1 Yes",1
"2066","cv031_34","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","2 No",2
"2067","cv031_34","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","3 No, but has applied for it",3
"2068","cv031_35","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","1 Yes",1
"2069","cv031_35","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","2 No",2
"2070","cv031_35","Whether having Aadhar card",0,"haven_labelled;vctrs_vctr;double","3 No, but has applied for it",3
"2071","cv032_1","Willing to show Adhar card",0,"haven_labelled;vctrs_vctr;double","1 Yes, able to show ADHAAR card CV032_number[CV_cnt]",1
"2072","cv032_1","Willing to show Adhar card",0,"haven_labelled;vctrs_vctr;double","2 Yes, able to show the card but didnt allow to record it",2
"2073","cv032_1","Willing to show Adhar card",0,"haven_labelled;vctrs_vctr;double","3 No, not able to show ADHAAR card",3
"2074","cv032_2","Willing to show Adhar card",0,"haven_labelled;vctrs_vctr;double","1 Yes, able to show ADHAAR card CV032_number[CV_cnt]",1
"2075","cv032_2","Willing to show Adhar card",0,"haven_labelled;vctrs_vctr;double","2 Yes, able to show the card but didnt allow to record it",2
"2076","cv032_2","Willing to show Adhar card",0,"haven_labelled;vctrs_vctr;double","3 No, not able to show ADHAAR card",3
"2077","cv032_3","Willing to show Adhar card",0,"haven_labelled;vctrs_vctr;double","1 Yes, able to show ADHAAR card CV032_number[CV_cnt]",1
"2078","cv032_3","Willing to show Adhar card",0,"haven_labelled;vctrs_vctr;double","2 Yes, able to show the card but didnt allow to record it",2
"2079","cv032_3","Willing to show Adhar card",0,"haven_labelled;vctrs_vctr;double","3 No, not able to show ADHAAR card",3
"2080","cv032_4","Willing to show Adhar card",0,"haven_labelled;vctrs_vctr;double","1 Yes, able to show ADHAAR card CV032_number[CV_cnt]",1
"2081","cv032_4","Willing to show Adhar card",0,"haven_labelled;vctrs_vctr;double","2 Yes, able to show the card but didnt allow to record it",2
"2082","cv032_4","Willing to show Adhar card",0,"haven_labelled;vctrs_vctr;double","3 No, not able to show ADHAAR card",3
"2083","cv032_5","Willing to show Adhar card",0,"haven_labelled;vctrs_vctr;double","1 Yes, able to show ADHAAR card CV032_number[CV_cnt]",1
"2084","cv032_5","Willing to show Adhar card",0,"haven_labelled;vctrs_vctr;double","2 Yes, able to show the card but didnt allow to record it",2
"2085","cv032_5","Willing to show Adhar card",0,"haven_labelled;vctrs_vctr;double","3 No, not able to show ADHAAR card",3
"2086","cv032_6","Willing to show Adhar card",0,"haven_labelled;vctrs_vctr;double","1 Yes, able to show ADHAAR card CV032_number[CV_cnt]",1
"2087","cv032_6","Willing to show Adhar card",0,"haven_labelled;vctrs_vctr;double","2 Yes, able to show the card but didnt allow to record it",2
"2088","cv032_6","Willing to show Adhar card",0,"haven_labelled;vctrs_vctr;double","3 No, not able to show ADHAAR card",3
"2089","cv032_7","Willing to show Adhar card",0,"haven_labelled;vctrs_vctr;double","1 Yes, able to show ADHAAR card CV032_number[CV_cnt]",1
"2090","cv032_7","Willing to show Adhar card",0,"haven_labelled;vctrs_vctr;double","2 Yes, able to show the card but didnt allow to record it",2
"2091","cv032_7","Willing to show Adhar card",0,"haven_labelled;vctrs_vctr;double","3 No, not able to show ADHAAR card",3
"2092","cv032_8","Willing to show Adhar card",0,"haven_labelled;vctrs_vctr;double","1 Yes, able to show ADHAAR card CV032_number[CV_cnt]",1
"2093","cv032_8","Willing to show Adhar card",0,"haven_labelled;vctrs_vctr;double","2 Yes, able to show the card but didnt allow to record it",2
"2094","cv032_8","Willing to show Adhar card",0,"haven_labelled;vctrs_vctr;double","3 No, not able to show ADHAAR card",3
"2095","cv032_9","Willing to show Adhar card",0,"haven_labelled;vctrs_vctr;double","1 Yes, able to show ADHAAR card CV032_number[CV_cnt]",1
"2096","cv032_9","Willing to show Adhar card",0,"haven_labelled;vctrs_vctr;double","2 Yes, able to show the card but didnt allow to record it",2
"2097","cv032_9","Willing to show Adhar card",0,"haven_labelled;vctrs_vctr;double","3 No, not able to show ADHAAR card",3
"2098","cv032_10","Willing to show Adhar card",0,"haven_labelled;vctrs_vctr;double","1 Yes, able to show ADHAAR card CV032_number[CV_cnt]",1
"2099","cv032_10","Willing to show Adhar card",0,"haven_labelled;vctrs_vctr;double","2 Yes, able to show the card but didnt allow to record it",2
"2100","cv032_10","Willing to show Adhar card",0,"haven_labelled;vctrs_vctr;double","3 No, not able to show ADHAAR card",3
"2101","cv032_11","Willing to show Adhar card",0,"haven_labelled;vctrs_vctr;double","1 Yes, able to show ADHAAR card CV032_number[CV_cnt]",1
"2102","cv032_11","Willing to show Adhar card",0,"haven_labelled;vctrs_vctr;double","2 Yes, able to show the card but didnt allow to record it",2
"2103","cv032_11","Willing to show Adhar card",0,"haven_labelled;vctrs_vctr;double","3 No, not able to show ADHAAR card",3
"2104","cv032_12","Willing to show Adhar card",0,"haven_labelled;vctrs_vctr;double","1 Yes, able to show ADHAAR card CV032_number[CV_cnt]",1
"2105","cv032_12","Willing to show Adhar card",0,"haven_labelled;vctrs_vctr;double","2 Yes, able to show the card but didnt allow to record it",2
"2106","cv032_12","Willing to show Adhar card",0,"haven_labelled;vctrs_vctr;double","3 No, not able to show ADHAAR card",3
"2107","cv032_13","Willing to show Adhar card",0,"haven_labelled;vctrs_vctr;double","1 Yes, able to show ADHAAR card CV032_number[CV_cnt]",1
"2108","cv032_13","Willing to show Adhar card",0,"haven_labelled;vctrs_vctr;double","2 Yes, able to show the card but didnt allow to record it",2
"2109","cv032_13","Willing to show Adhar card",0,"haven_labelled;vctrs_vctr;double","3 No, not able to show ADHAAR card",3
"2110","cv032_14","Willing to show Adhar card",0,"haven_labelled;vctrs_vctr;double","1 Yes, able to show ADHAAR card CV032_number[CV_cnt]",1
"2111","cv032_14","Willing to show Adhar card",0,"haven_labelled;vctrs_vctr;double","2 Yes, able to show the card but didnt allow to record it",2
"2112","cv032_14","Willing to show Adhar card",0,"haven_labelled;vctrs_vctr;double","3 No, not able to show ADHAAR card",3
"2113","cv032_15","Willing to show Adhar card",0,"haven_labelled;vctrs_vctr;double","1 Yes, able to show ADHAAR card CV032_number[CV_cnt]",1
"2114","cv032_15","Willing to show Adhar card",0,"haven_labelled;vctrs_vctr;double","2 Yes, able to show the card but didnt allow to record it",2
"2115","cv032_15","Willing to show Adhar card",0,"haven_labelled;vctrs_vctr;double","3 No, not able to show ADHAAR card",3
"2116","cv032_16","Willing to show Adhar card",0,"haven_labelled;vctrs_vctr;double","1 Yes, able to show ADHAAR card CV032_number[CV_cnt]",1
"2117","cv032_16","Willing to show Adhar card",0,"haven_labelled;vctrs_vctr;double","2 Yes, able to show the card but didnt allow to record it",2
"2118","cv032_16","Willing to show Adhar card",0,"haven_labelled;vctrs_vctr;double","3 No, not able to show ADHAAR card",3
"2119","cv032_17","Willing to show Adhar card",0,"haven_labelled;vctrs_vctr;double","1 Yes, able to show ADHAAR card CV032_number[CV_cnt]",1
"2120","cv032_17","Willing to show Adhar card",0,"haven_labelled;vctrs_vctr;double","2 Yes, able to show the card but didnt allow to record it",2
"2121","cv032_17","Willing to show Adhar card",0,"haven_labelled;vctrs_vctr;double","3 No, not able to show ADHAAR card",3
"2122","cv032_18","Willing to show Adhar card",0,"haven_labelled;vctrs_vctr;double","1 Yes, able to show ADHAAR card CV032_number[CV_cnt]",1
"2123","cv032_18","Willing to show Adhar card",0,"haven_labelled;vctrs_vctr;double","2 Yes, able to show the card but didnt allow to record it",2
"2124","cv032_18","Willing to show Adhar card",0,"haven_labelled;vctrs_vctr;double","3 No, not able to show ADHAAR card",3
"2125","cv032_19","Willing to show Adhar card",0,"haven_labelled;vctrs_vctr;double","1 Yes, able to show ADHAAR card CV032_number[CV_cnt]",1
"2126","cv032_19","Willing to show Adhar card",0,"haven_labelled;vctrs_vctr;double","2 Yes, able to show the card but didnt allow to record it",2
"2127","cv032_19","Willing to show Adhar card",0,"haven_labelled;vctrs_vctr;double","3 No, not able to show ADHAAR card",3
"2128","cv032_20","Willing to show Adhar card",0,"haven_labelled;vctrs_vctr;double","1 Yes, able to show ADHAAR card CV032_number[CV_cnt]",1
"2129","cv032_20","Willing to show Adhar card",0,"haven_labelled;vctrs_vctr;double","2 Yes, able to show the card but didnt allow to record it",2
"2130","cv032_20","Willing to show Adhar card",0,"haven_labelled;vctrs_vctr;double","3 No, not able to show ADHAAR card",3
"2131","cv032_21","Willing to show Adhar card",0,"haven_labelled;vctrs_vctr;double","1 Yes, able to show ADHAAR card CV032_number[CV_cnt]",1
"2132","cv032_21","Willing to show Adhar card",0,"haven_labelled;vctrs_vctr;double","2 Yes, able to show the card but didnt allow to record it",2
"2133","cv032_21","Willing to show Adhar card",0,"haven_labelled;vctrs_vctr;double","3 No, not able to show ADHAAR card",3
